"x0";"x1";"x2";"x3";"x4";"x5";"x6";"x7";"x8";"x9";"x10";"x11";"x12";"x13";"x14";"x15";"x16";"x17";"x18";"x19";"x20";"x21";"x22";"x23";"x24";"x25";"x26";"x27";"x28";"x29";"x30";"x31";"x32";"x33";"x34";"x35";"x36";"x37";"x38";"x39";"x40";"x41";"x42";"x43";"x44";"x45";"x46";"x47";"x48";"x49";"x50";"x51";"x52";"x53";"x54";"x55";"x56";"x57";"x58";"x59";"x60";"x61";"x62";"x63";"x64";"x65";"x66";"x67";"x68";"x69";"x70";"x71";"x72";"x73";"x74"
4;4,17597606669284;11,0891262667864;-31,9842274207538;2,06416568166026;-43,9031520099072;5,97945408802325;18,2279543388628;-6,85067442037925;12,5200844620177;-32,6674946407217;8,99231325675216;-0,324479346191665;-0,164757440700565;0;-14,358559292982;NA;3;-0,387778022284929;0,148073824443624;-80,829839965912;-8,84310517993053;12,8771808085472;3,35689026747951;-1,96645524425119;17,2681850058377;9,26493340502243;6,87217678419646;-127,601250120589;-0,278730468596167;-0,334603762254654;-15,6474292503491;-7,77380021274698;7,06736232146453;-0,340133566107421;0,988399595580341;0,892621876259127;1,17359153159129;-19,5465921365096;-25,3648983262455;1,09116786718124;71,9137826269144;35,6948655566645;-19,4189094991877;2,37181908892976;-53,5093978567159;-5,61876794485405;10,2256074489945;1,65738887340644;1,53819961871262;9,56787532081645;1;5,24418457172204;-16,1764735696436;-4,48873751918252;1,93071955399083;-7,83688221886914;-8,32114275556598;2,65301783779438;-158,484994513628;-1,58874423556006;7;21,319822213333;1;14,5954468221304;-54,7955785585281;-3,60819863410556;16,1559467745931;0,172593417308051;-14,5528422995586;21,7039641670709;8,94689433464136;-9,30316064470708;0,36810807295793;7,61871171788394
3;-16,165821265563;-0,0405465785194418;-84,456526954234;-0,989864730686682;-68,5754220893511;56,1504097115476;101,48434237886;-6,38638866847559;-4,73732986686718;-8,04440658548568;-22,7912777027103;-0,249169690276096;2,93703951458337;0;-18,2358457167421;-0,185679943491793;3;0,234177396667153;-20,0233965295608;3,67410317966738;27,3331198486517;8,01989955357979;38,8417613941935;-6,04770008826884;94,8500564426532;-1,79031297865582;-10,2985248864948;-335,688092496948;4,42179495437844;-6,41587289133501;-1,49914145397087;-35,4674993823316;13,6167984747489;14,5352957410061;-1,02019430833635;-3,247310390846;-5,93240758566297;-4,3535736328889;-64,2884132657884;0,243414844037947;-43,8962599648028;60,754760508171;23,3029970721776;4,41638043055731;4,32785276510792;49,401730537355;-2,02108000628427;-1,01167217454353;2,22639981541071;-3,04711539049806;0;-7,78236708341233;-31,7574645000283;-11,6794329245;-4,15784912495093;-1,26877630925;-5,6563952967973;-0,946088528545108;-202,90937864564;17,7001812807095;5;35,1783914272635;1;-19,615328560299;14,0892302008621;-2,64464390251757;64,5136348439614;-2,08705606676772;18,3880368523018;7,05453586272977;23,2480618477665;68,5495898530828;-1,68074809394786;5,93538079708897
4;-10,3080648434814;48,0181592895988;-9,62609683627314;-1,83931104779247;93,786229051419;2,55675234350175;-22,6309494682978;6,95133554313962;17,018807099448;20,3391207242791;-11,3283282839569;-0,508635247903048;-20,5716204172885;1;70,2658356801402;0,326836049532548;2;0,436516861477698;-12,4692535772331;44,9600422702763;-24,1380899919664;-0,616481365835714;8,12777195236032;1,03340103668222;-10,2821362573601;1,71418083172728;34,823314901505;-40,0504825688173;3,42729250308504;0,654221612005905;-5,50355701829119;-1,41007816821614;-0,29075863758507;-12,4883992142171;-1,4119819335893;0,287138194352997;-2,33765903886859;1,92418069094933;25,5922237683366;0,191332167107635;70,4624723761956;144,980224694827;-59,3000542630055;4,11439424259912;-74,9211662596923;-0,038124932579313;-3,5634311034067;1,62394068901763;0,4887912196635;-0,606912910322816;1;-20,2666428092921;-3,51750132155336;-22,1305007433004;2,74163568710877;8,64565553926569;-2,97261075084534;9,69510325039824;-138,381029422057;-14,0182949608302;9;-9,47249754988885;1;-12,4492198760947;-15,1786463508178;-24,4492694615926;-88,8210520933667;7,29856619136979;-10,542213779176;24,017690676915;108,006793735235;-61,7826934669099;-0,26643491100148;6,94692797798199
2;22,7037034271812;-18,6030941797997;-0,589246943016658;0,351151001010124;-8,64505053252417;-35,9666179570692;-13,36151057487;-7,54396241177846;-17,7626945746274;1,30363276892179;-32,5568200987679;0,711453824378108;8,97405966743472;1;-41,4262374943281;-1,02034063894418;3;-0,678482730828464;1,42580509933424;-121,787678855625;13,3653243238023;-0,284277679322433;12,0320798821664;-1,50085919792476;77,9160941798071;-1,56421220772226;-40,7061126159071;106,420055582404;-2,42867989269393;5,15393336759934;-1,5399763776175;-28,6773679307407;11,5675661873446;17,643911941523;-1,83227462239253;7,15383860066915;11,7367022419908;0,251669314951902;-13,3708088177072;-1,21602947243905;28,2602096647954;-67,4061843527364;6,21617836363126;2,62387362506759;24,4346286116642;-41,8683406769875;8,98096008634346;0,651309878963807;-2,39959386953371;-5,53212392317957;1;10,9096632588234;-17,3206285151009;-8,52030296736616;8,8904736339547;10,0587489336671;-1,60587530860901;-12,2751987264573;102,067151588868;-1,55758828446692;9;-41,7424775202385;0;-40,8632460516841;19,7030873722062;13,8242085533437;81,3503368230147;-1,24292532086677;15,7087404808807;-32,133871709145;-5,54493869898201;-18,1131675842723;0,192843731159717;-1,12422283016471
2;-8,96799731514674;-21,872520772613;NA;-0,824725705406739;20,5655662088284;52,2415393050004;11,6847207519085;4,67841841193852;14,2978448104803;-1,9887152116398;16,5736516391141;0,0712121174624777;-11,8396012626783;1;-16,7094637553425;1,29072246691753;3;0,041050390074442;9,32510608306899;169,209987494177;-5,12624440388787;3,66643290012048;22,1472578632764;11,742125502983;-69,3416668227155;0,0309643867327924;8,97480132541506;74,9501058341124;-0,339789371589492;-3,39307155775319;11,0451954628299;-34,254525343582;-10,7147361185687;-14,8665611013091;-2,15043760582911;1,67419683058887;-2,05580847243321;-11,8566743408802;-4,47948494656046;0,421533675975855;-17,6688548915429;-43,7866583809781;9,65196622244964;-3,96592659621809;14,7203594995206;19,4265394079327;6,93007293975271;-0,40721211474859;3,55309745861803;12,773710346628;0;-2,92976889084112;31,2630360988024;-13,1158668517193;5,88970106307217;-11,959868030416;5,35590211167772;-2,31574791794055;-42,5161115744156;-0,376252341924975;5;30,228898216124;1;24,0379578813535;14,2939232514739;-17,5017460489378;-23,4067163002953;0,338604794944874;8,19284626423793;19,5079730549252;9,23699585034741;21,9582099890534;-0,11369502254216;14,8550337434702
4;4,29660954392008;8,68405364694124;-87,8755150077623;2,666375772143;20,8203189222981;-40,5670342716308;-73,8095387509538;2,82668061457056;-17,7851846745421;16,0775758409871;-7,67106505755705;0,0120536231478563;6,21673245652664;1;33,386167582141;-0,156257965270114;2;-0,618803653536114;-29,8449625142085;14,6082033390465;-18,9185909585308;-7,66499521735372;-7,82873000317339;-7,99509719076463;-66,6981674246361;-6,27038871597563;11,1523083581818;15,1055913482057;4,72559660791938;3,18210440438279;8,78077206029976;-12,8959732892794;8,1185103085709;14,6253079023817;3,29629489294169;-3,55678385830258;-5,49519432286758;-2,22724513348822;-52,8925733221401;0,689591027460998;1,80974172015505;97,6154177943574;-34,7717846327915;-0,598249220621477;-14,2351791813267;14,694104380433;-11,2936347753277;0,0417089142186472;4,31402419342473;-4,10356648072104;0;3,32154657309439;-14,4163593148682;10,0461867128743;-8,86461497479898;-5,17492918272502;-1,21493908201383;-10,4113588207304;89,6609357543102;-5,93416990841901;7;-11,166330817752;0;36,5268439825457;8,60908982681629;-28,6041127960979;-10,3112036732126;4,69400410397787;11,4446484530521;-35,7267783650252;15,219869499529;49,3344137009199;-0,157877914641247;20,4116212992615
3;5,63089394970599;17,4927707066206;-45,1533366371286;0,507203834402001;-6,96326539727222;-50,7137911630883;-22,2755257401306;-3,03779431904853;18,9311978150329;10,9372205782442;-40,7707489221155;-0,36884489404339;2,49330145179006;0;3,77599196728902;-0,789735348846775;2;-0,296091555768995;-11,9779723143417;-16,3365001434918;-3,05044070403058;9,13918956785352;9,67167962306062;2,25972994640192;-49,4155887692831;-1,6740839044328;43,3960279347836;-79,6571613326082;1,60517333586877;-0,910764273679837;5,18562567896497;-35,2635260927944;-5,88476785476802;19,1114348977045;2,33423527789717;-0,926854461394049;-0,602068633307154;-10,6063721165224;-2,3301172617419;0,468999827323934;0,916849032714723;68,4626755107144;-41,8032153200446;0,175991219019614;-25,0274696099968;9,52806936583775;-2,22717878149943;0,0211305167091312;-2,62188201421719;0,516976259464813;0;10,1787881299259;9,0839797484311;40,7200291528264;-0,454915950379748;-1,70034933540442;-6,4653681536017;-1,0325272535297;-56,138338025153;-4,89956080355696;9;44,8711401499006;1;26,649794838384;2,37095413147127;-0,230592170316703;-23,605750706997;2,05690764566992;-1,05561961528643;5,73580818832604;62,8831426467114;56,0775297594082;0,042899482330686;5,06757102066873
4;-10,3986514482306;-31,9926617808361;-42,5462574108537;0,459954514277066;38,5257089194536;-78,1213080978143;-14,0449787302645;-4,17542031178501;-2,33456761060748;13,6817711345684;15,1230259311989;0,156481878572275;8,91420635633372;1;26,2280741617889;0,881245769801678;3;0,481652228161123;13,8271569727509;-156,606126956716;17,6722063080682;-10,4254897166142;-2,46377595743366;-6,4650591684816;10,2936445031059;0,491085708387065;-30,124122910849;219,000784900495;3,38820166128609;0,421326886739736;12,3190603120677;-27,2311943284742;-5,74857772024592;-4,10538522129248;0,658355195561943;4,0217580541554;-0,675182648368118;-2,6705735638187;25,1778833565419;-1,12929949493941;96,3906011350814;18,067687129046;-13,2950574719481;4,31461467648594;12,4416306049008;-28,1630175471268;-2,30911334730372;2,22150336119925;3,17162916666721;6,35247409108002;1;-7,65332677307394;2,7690221981528;-5,67433314989494;-4,1388874522304;-14,7759985910079;1,76161828812457;-4,14086958708774;80,2343480722274;-12,6718735123312;9;-12,3017504032704;1;-11,8728284137479;2,64695532351665;27,3762003992757;-8,05634312682584;3,62207948510334;-6,0243587402431;17,645321551097;12,9700034143125;-62,5438090867464;-0,817749978726873;17,9144140476436
4;-4,83607862134457;40,8127465727792;7,81377665457471;-2,70274732283993;20,3056948346085;-3,3344741013122;10,1886447505744;-0,468152315233703;-16,2687592465066;-2,03716408191017;-2,94496468463661;-0,063862725050658;-7,17641007276549;0;-4,41693063177655;0,162901461564461;3;0,124213417260382;3,98789611084258;-91,1750255169616;-1,95447537390036;1,74270588834505;15,7021231584566;8,93690726200077;100,702486438825;-1,35361370896991;-48,9285166721199;16,6471170815556;-6,93721582201265;-6,19567436992864;4,99817350979594;11,1120310283596;10,0922850972919;-0,543117662238009;0,949960499101645;5,23495065413662;3,61406927066684;30,5239445444767;-20,4164108203436;-0,626256060481408;-4,72433149123657;12,1597716140398;20,0211000459449;2,3168275526243;27,0721951012447;-42,8948753598182;3,30302593897102;-0,108881137409795;-0,212689549486082;-16,4420967741917;1;-13,9433847561416;-38,0168697742037;5,07556300426254;0,805259832030511;8,46817024434378;-5,18284788927953;-4,04860208218668;-88,2021719639031;-4,03231411043548;7;1,89516268133411;0;-1,30732097606879;-20,4514708322827;-3,82764927387017;37,9710209198635;-0,0797354713035569;1,63364325261853;-25,8627038336461;25,0324360175452;-41,4722996077769;0,225361263486145;-16,6241623134376
2;20,4986387593463;-2,77053237651702;5,62464272886368;0,14187864853751;37,2372256999312;-61,7447007381268;-23,2468931801922;-3,01038798069295;-10,2042570604833;-56,5814291834806;14,8583410642263;-0,499281616372785;-3,36582066636374;0;15,2065871386363;-0,353432957870723;3;-1,99781050929752;6,12225212285831;55,1736196528672;4,59030212718762;19,1542254633577;6,68988610975746;5,96509116148991;-1,82520419456829;-4,53640696294408;-22,8436579356056;-105,647308253936;5,49680826257373;-1,31383792635278;0,638233252312313;10,9390333924675;6,21975935237668;22,0544699169472;0,413462949221869;-2,01808397861163;-8,15452069644702;8,01510474292473;1,11799161148802;NA;68,709337520468;-97,4860249261464;-20,1193162472172;1,18989332347451;-26,6900167935985;-28,4253315679401;-15,732801449797;1,58353638684738;3,3127004005034;-11,3621557156018;1;-0,691067332511857;5,23710298962793;-5,80665854883786;-1,06328760464832;10,7932383266641;7,77652263932067;-3,71516272104075;7,73899307698737;19,6693899802156;6;28,1109670774269;1;-0,605202079503859;-35,3848065249299;-9,05870196720661;-9,38885844889189;-0,295130297086323;20,6349909404155;34,7341398066113;-27,2848334740139;-76,5927060235376;-0,0128217022334021;6,64069940502734
3;-6,7463834216717;23,6096160785957;-48,8991279309887;-0,344633909855156;4,33254196285279;-42,9474942611421;-47,6350802555437;7,71111464921979;2,6322467024216;7,78203448160512;7,83379399429527;-0,0894341838183577;-9,12523997644212;0;-7,82449026756705;-0,343518094366212;3;-1,07182378092671;6,65083865143465;107,111158823561;-8,00304307723312;14,6218455081952;-6,32947217203017;-0,743355477994299;-49,9609557151858;0,914079123967213;-5,80450917255337;-69,2533672290405;-2,4324297915027;3,17210541352582;-1,17810647978592;44,3041107967326;-2,13539242312588;1,28469035325116;-3,35942772016421;-1,51066295962148;-3,39541207832958;3,21322063329837;15,3029842175762;-0,324027429265641;49,2925056173024;-51,6340567278579;-21,738896067585;-0,720924696034347;-23,2802343802736;1,86278178268556;1,15849618943922;1,13603884218247;0,331732986677666;0,521130925762458;0;11,569506760635;3,68220565650202;29,215484129958;9,39904922663614;10,2488164741478;-0,776658172333539;1,06762711607644;-63,4965296947882;7,89129477601937;4;25,9457178888762;1;-1,45769238694156;13,9832853426694;14,1410411309704;-56,7924033789169;2,52228589867598;11,571424259298;-22,0234124387211;-4,72898686709973;3,04011672336818;1,0446869534936;15,4460113430311
3;13,098205880322;45,0705150829578;-156,306640614642;2,39842678574684;-20,0758767513196;81,8384648592405;22,0115845516532;-7,64348227107497;-4,37427804519659;-59,5858033928319;-6,67159040448226;0,129295808530984;5,09400756208379;0;-2,22617697955261;-0,207887907640581;3;0,70757686998772;-9,90684005024052;-364,683750870427;34,2331678091214;6,56668413190352;7,40256318055958;-3,83946729817742;-43,0741756868404;6,09912452567615;-24,3572478307603;-63,5406871603835;6,07374988649998;2,83170060109873;12,159350815261;-14,0415369698577;-16,0739527701967;25,2107341235943;1,38982927720543;-7,59552366415928;-20,924050352148;-1,23593802620348;3,04239079946368;-0,881352796936634;-27,6844730398782;98,8314798128418;3,63467880980649;7,20301521522384;-9,90379723823068;-6,25885271066229;7,76169321358041;-0,638040941615582;-3,88141334513551;1,28010525033798;1;-5,74833410586289;-21,8215658841776;53,0762344362718;-0,364799323654356;-11,4996645749994;-5,30904064785243;3,151559159162;49,5808375838303;-20,1794855742633;4;70,8371013659474;1;47,1368188172925;-5,50178510295443;3,24159650041009;74,7417826638668;-2,249563931696;-7,89465177882254;-18,7614464239593;-40,8011814096722;-139,584230801216;-0,206580997290158;-30,7699778043867
